comment,comment_id,like_count,reply_count,published_at,parent_id,video_id,title,channel,publish_date,views,likes,comments_count
The government should take over all mining activities in Ghana under the ministry of lands and natural resources so that they can monitor and preserve the environment.,Ugz_qiLq7m5S9bZ-urp4AaABAg,1,0,2021-05-21T12:30:01Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"There is no need to count the amount of the soldiers, send all of   the soldiers to the feed, because what are they doing in the camp, this is a war, send all of them to the village's to arrest all the people and jailed them period",UgxTiWLlerrPdhi7-pR4AaABAg,7,2,2021-05-21T12:28:48Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
??,UgxTiWLlerrPdhi7-pR4AaABAg.9Nb8teNlk289NlT5dSe-EX,0,0,2021-05-25T12:37:44Z,UgxTiWLlerrPdhi7-pR4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
OMG,UgxTiWLlerrPdhi7-pR4AaABAg.9Nb8teNlk289O1tVOUNP3P,0,0,2021-06-01T07:04:16Z,UgxTiWLlerrPdhi7-pR4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"I don't understand you, my question is for how long they been operating this illegal work, and where was the government soldiers or the security officers, who is in charge of the country, there's no laws in Ghana, the ministers of the government are the same people who are doing the job",UgwjwcUy0KsGKoWVqfl4AaABAg,3,0,2021-05-21T12:20:13Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Allow that Chinese man to drink some of the water.,UgwR6EBGlBXe6vvP92F4AaABAg,2,0,2021-05-21T12:17:40Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
You are a brave minister. God bless you ??,Ugxo_y9y5wDd3u_3IRR4AaABAg,4,0,2021-05-21T11:37:41Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
So Mahama should have allowed those people to do mining if he had won 2020 elections..because of power.,UgyeCMDHznzuLuPNpPN4AaABAg,2,0,2021-05-21T11:31:13Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Burn all escalators which are being used for galamsey for the owners to learn sense. The same people comes out to tell the Government to fix it, now he is fixing it and now crying.",UgxvRPlDQ_WMfvvIoop4AaABAg,9,0,2021-05-21T11:28:02Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Please minister Nitiwul I beg u to do more and flush out the inhuman behaviour in our communities. They are not human beings, they are friends to vampires. I wil help u to flush them out. U know in 2015 the Lord told me to tell H.E PRESIDENT NANA ADDO DANQUAH AKUFO- ADDO about this revelation how Ghanaian people with their  foreign collaborators are taking our Gold free and leaving Ghana in poverty. The the Lord said my son arise pray and intercede for ur nation. Recover all the stolen blessing, recover all that is lost. And I arose make a prayer and send this message spiritually to his H.E PRESIDENT NANA ADDO DANQUAH AKUFO- ADDO AND HIS GOVERNMENT, with the help of the angel of God u see what is happening. We will not sleep nor slumber, we will not get tired we shall not relent in our call to make Ghana a beautiful nation. Long live my visionary president H.E president NANA ADDO DANQUAH AKUFO- ADDO and his government. Long live all our security agencies who are helping in one way or another to make Ghana enviable nation on earth. The true messenger of God has revealed.",Ugwh0hZNUGErOn6Pm1J4AaABAg,0,0,2021-05-21T11:20:31Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Good work but talk to NPP those doing,UgxFq8b-aXkvkZPROPt4AaABAg,1,0,2021-05-21T11:03:37Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
What institution supervising those mining companies?,Ugz38HbrDN75dRl30Ll4AaABAg,1,0,2021-05-21T10:48:53Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Ghana has more minerals that could have made Ghana industrialized nation. Why Ghana leaders only focused on gold?,UgwidfqW5JZl04IZNIh4AaABAg,1,0,2021-05-21T10:45:25Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Waaa look journalist can not paraphrase statements. Ghana paaa,UgyS7Fv-d5YHlLRGQZx4AaABAg,0,0,2021-05-21T10:37:14Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
This is total madness.  The government should declare war on this destructive menace,UgzA-kqfuejQyJKiHjJ4AaABAg,5,0,2021-05-21T10:14:38Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Let's stop fooling ourselves. Ghana doesn't need surface gold mining, Period.",UgwMEyWMtLMTa4ZVAQt4AaABAg,2,0,2021-05-21T10:00:30Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Refining bauxite ore to aluminium alone can solve Ghana unemployment problems. I don't understand why we neglected bauxite refinery? FOOLS.,UgyddB9PA_sLtElzqM14AaABAg,0,0,2021-05-21T09:35:19Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
We must treat this issue as a war. No joke,UgydXEvZ0B0kSk_BY0N4AaABAg,19,5,2021-05-21T09:29:41Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Exactly, i fight one guy just yesterday, insulting the president, i told him man if u dont like him  fine!!but this galamsey fight is our interest as a real Ghanaian, we are Ghanaians, me the only benefit i will say i have get from Ghana is, free maternity health care which my two kids i never paid a penny, the first one is 12year now and the second is 8years,the second is 2004,rehabilitation   of my former secondary in sunyani,(twene amanfo secondary school) now one of the best secondary schools in sunyani which i never paid for my final year  bill bwfore i completed all at kuffour time. Nothing bwfore i traveled,now look at how galamsey has destroyed Ghana, if we never benefit, we should spoil the future for our younger generation? How can some people be soo wicked. Greece has gold, but because of even in cold europe weather when i went to tour and because of Little percentage gold company will gice them, they said the gold should remain underground till date. Why are we doing this to ourselves?This is more than war broo!!",UgydXEvZ0B0kSk_BY0N4AaABAg.9NapOmRk3tp9Nem9Nb4vfD,1,0,2021-05-22T22:18:19Z,UgydXEvZ0B0kSk_BY0N4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Must start  with the  president  ,political  leaders, kings  and fellowers.this is more than war.",UgydXEvZ0B0kSk_BY0N4AaABAg.9NapOmRk3tp9NhuWjqgk5l,0,0,2021-05-24T03:29:08Z,UgydXEvZ0B0kSk_BY0N4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Say  no to galamsay activities..leaders are  corrupt. Called Ghanaians to come for permit  to galamsay  meanwhile  you're  killing the  people. Leaders  leaders time to repent  from  your sins. Why do you give license  to  destroy  and poison  our  land.,UgydXEvZ0B0kSk_BY0N4AaABAg.9NapOmRk3tp9NhvSz_bX6L,0,0,2021-05-24T03:37:22Z,UgydXEvZ0B0kSk_BY0N4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Say no to galamsay. Leaders  leaders  ,kings  and   fellowers..",UgydXEvZ0B0kSk_BY0N4AaABAg.9NapOmRk3tp9NhvlgBu74z,1,0,2021-05-24T03:40:03Z,UgydXEvZ0B0kSk_BY0N4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Hmmmm na waoo Ghana  leaders repent,UgydXEvZ0B0kSk_BY0N4AaABAg.9NapOmRk3tp9NhwV7vgFwR,0,0,2021-05-24T03:46:24Z,UgydXEvZ0B0kSk_BY0N4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
We must deal with this issue with a very serious approach.,UgzVZDEM9tPbJP4wLxB4AaABAg,11,0,2021-05-21T09:27:41Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Helicopters patrolling all over Ghana is absolutely necessary.,UgxvhKf32rDV4YjyZUF4AaABAg,1,0,2021-05-21T09:23:48Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Responsible citizens, we don't need surface gold mining in our country Ghana. Period. Fools.",UgyCx5P14Ihh6-6ll5t4AaABAg,0,0,2021-05-21T09:22:26Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Surface gold mining should be ban.
Period.",Ugz0gRvzyrfjbPFhLmx4AaABAg,3,0,2021-05-21T09:19:23Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Ghana has more than 300 minerals more valuable than gold and we are destroying our beautiful country because of gold. Why Ghanaians?,Ugxu4QKMjFTQ6wdpi5Z4AaABAg,3,0,2021-05-21T09:18:05Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
In Canada you need primit to cut trees  down on your own property and you need license to fish in lake or river...if don't do so and they  caught you  will going to jail... Ghana law must deal with them  it's very sad,UgzguDwdqT-23r2WzrZ4AaABAg,10,1,2021-05-21T07:27:14Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"adobeaigy,  This was a corrupted deals went wrong. All the blame should not be put on the chinese. African leaders dont respect their people one bit.",UgzguDwdqT-23r2WzrZ4AaABAg.9NabNxa4V6h9Nz0GjcJAar,0,0,2021-05-30T18:55:13Z,UgzguDwdqT-23r2WzrZ4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"This guy is the best government official so far. He is knowledgeable. Honorable President Nana Addo Dankwa Akufo Addo, I will suggest that this Speaker/Official should be the type of officials to be kept in your cabinets.",UgylSPl6Bly4K-fdF2V4AaABAg,4,0,2021-05-21T07:26:26Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Great job keep up the good work!!,UgzNbh61orOvVRHmZft4AaABAg,5,0,2021-05-21T07:15:41Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Do not move around the busy. Say the answer straight regarding the licences. Be clear and honest to your job. Remember all Ghanaians are looking at you so do not fail us.,Ugy7FVgbIIfrOphrrkJ4AaABAg,0,0,2021-05-21T06:44:51Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"They should banned all small scale mining business they're the problem because of the used of excavators, the galamsay alone cannot destroy the lands in such extends",UgyBm9C4jtyr_vf3d0R4AaABAg,3,0,2021-05-21T06:28:30Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"The journalists are the problem, they're lobby for their pay masters  to discouraged the military",Ugxwn7HEawp55tt8OfJ4AaABAg,1,0,2021-05-21T06:24:46Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"The Honourable Minister is genuinely in pain about what is happening. As a native of Bimbila, he knows the golden value of water.  Well done Sir. BUT those controlling and feeding the Delta Force are those facilitating this despicable activity.",UgyTxvgf3QVX3gtA-BF4AaABAg,3,0,2021-05-21T06:17:26Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
My problem is how did the machines enter the shores of Ghana without proper   supervision of how the machines are used by even the legal miners,UgxJ9xnjBwyAtJ6HNUd4AaABAg,5,1,2021-05-21T06:09:33Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"They are all thieves!! Recently, we heard of missing excavators, but not knowing that, they stole the excavators to do the illegal mining in the forest just to destroy our lands & water bodies. Fools!!!!",UgxJ9xnjBwyAtJ6HNUd4AaABAg.9NaTUwr7P5J9Nifn0X5Vgl,0,0,2021-05-24T10:39:40Z,UgxJ9xnjBwyAtJ6HNUd4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"I Don't have to stomach to listen to what been said.to abuse, or violet citizens rights and unspeakable acts are very quick to implement, a grown man in the video addressing serious crimes against his own nation,like he just graduated from kindergaten. You think you can go to anywhere on this planet to cut down a single tree? Not alone forest?, this disrespect attitude from our homes from childhood has to stop immediately justify by so call Quotation from anciant practices with sparing the rod, results in stunting the growth of human development we must free ourself from such acts, because we are not free from our mind, what we meant to be. We short change our self big time this is the results! I am this and that so no one should hold me to account. Thank to H E NANA AKUFO ADDO .and bear in mind, he is not a security officer as His Excellency have different role to play.",UgzZu6q0HpNOqbMUgUV4AaABAg,1,2,2021-05-21T05:34:43Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"I always remember these three soldiers in Acheampongs regime in the persons of cols.Bernasco, Baidoo and Minyila all former ministers of Central, Ashanti and Eastern respectively. They were great to make these regional capitals clean .",UgzZu6q0HpNOqbMUgUV4AaABAg.9NaPVqd90oD9NbOKA6UWSo,0,0,2021-05-21T14:43:37Z,UgzZu6q0HpNOqbMUgUV4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"@@samuelkojowoode1530 yes they did, nothing wrong with that, every proffession has a role to play and law enforcer's has laws to enforce they are not arm enforcer, if the laws are not right then it has to be amended thru parliamentary debate, then pass on to the higher courts with approval to become a law. Voting included in house of parliament. People with right mindsets is badly needed, using a big words don't makes a person with good and balanced mindset. Or the way they look or sound. Tall or short what colour of their skin, or if a person hairstyle is dredlock or bald hairstyle, all in the context of once character DR MARTIN L KING",UgzZu6q0HpNOqbMUgUV4AaABAg.9NaPVqd90oD9NbiYVUJ18g,0,0,2021-05-21T17:49:05Z,UgzZu6q0HpNOqbMUgUV4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
TELL THE TRUTH MAN!!!,UgyfGMY1MIoogGDblvF4AaABAg,0,0,2021-05-21T05:16:59Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
TAKE CHARGE GHANA!!!!,Ugz9rpFRvGrGqCgmzB94AaABAg,0,1,2021-05-21T05:15:52Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"They are not going to change anything, because the same NPP party people are responsible for the illegal mining",Ugz9rpFRvGrGqCgmzB94AaABAg.9NaNLiYEZ3B9NbCGI0Dqqp,0,0,2021-05-21T12:58:14Z,Ugz9rpFRvGrGqCgmzB94AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Infact we are sick as a people and as a country. How can we allowed our beloved country to be destroyed in such a manner. Such irresponsible behaviour all in the name of making money. May God save our country. Thank you.,UgzlbquwY6lVI6lzRPl4AaABAg,9,0,2021-05-21T04:31:22Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Great job nitiwul, bold man",Ugyl8LMBOIXLR3UJOQR4AaABAg,0,0,2021-05-21T02:29:42Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Good job ministers, keep it up",UgwAxUbylP1b6_hMgAl4AaABAg,2,0,2021-05-21T02:03:00Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Are you not people ashame standing up there and acting like your are all innocent, how can the government act on this galamsey issue when his party members are all participating in galamsey business.  SHAME ON YOUR ALL POLITICIANS.",UgxBZOxC0iTr5lK9ZBN4AaABAg,1,0,2021-05-21T01:11:42Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"No judgment debt award should be given to any illegal mining offenders.I like this kind of press conference in Ghana. The Ghanaian media should organize it frequently, so they can ask govt. officials and law enforcement agencies about their thoughts, opinions, and intended actions on certain issues that affect the wellbeing of all Ghanaians.",Ugxa72Mzmsh8a7dfSHV4AaABAg,2,0,2021-05-21T01:06:26Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"These people are not HONOURABLE, in a civilised country these 2 so called “honorables” will resign!!! You have not lived up to task. This county never go progress with these type of politicians old and new , the old have never helped and the new politicians are also yes men to the old politicians",Ugx5pi_N5NEbo6yGBqt4AaABAg,2,0,2021-05-21T00:22:18Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Foolish people. Watch what was reported almost 9yrs ago.  https://youtu.be/ohrrE1rjzLo,UgyC1sjXwF3G5E6d7tB4AaABAg,0,0,2021-05-21T00:18:10Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"They started acting and doing the jobs they are paid obscene smoking because the youth started exposing them with politicians and chiefs who enable people from certain countries that destroy water bodies and poison people to death. Yawa corrupt politicians and chiefs!!! The youth are not gone yet and will not go, the anger that will pop up when they pour on the streets I do fear for the country",UgwsTNMkpEdOYEU5_oZ4AaABAg,0,0,2021-05-21T00:17:47Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"We thank captain smart for pushing you guys, your doing a great job please don’t look back and stop every Tom Dicky and Henry  .  Thanks ????",Ugy0N8LSM0U9B84ZJsZ4AaABAg,4,2,2021-05-20T23:16:09Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Bs .. what has captain smart got to do with this? Give the minister n the president n the security forces some thumbs up k3k3,Ugy0N8LSM0U9B84ZJsZ4AaABAg.9N_jB8GVeLU9NbZHOBAgRC,2,0,2021-05-21T16:19:22Z,Ugy0N8LSM0U9B84ZJsZ4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Captain  smart  thanks for  your  good job ,I ve   been crying  for so many  years for destroying  my beautiful  rich  Ghana. Captain smart  keep preaching the message to the leaders",Ugy0N8LSM0U9B84ZJsZ4AaABAg.9N_jB8GVeLU9NhzJcXdi8V,0,0,2021-05-24T04:11:03Z,Ugy0N8LSM0U9B84ZJsZ4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
This whole thing just make me so angry. How can some people will just destroy a whole town like this because of gold?,UgzC4MMg_fGOOnwIIc14AaABAg,11,0,2021-05-20T22:56:06Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Oh, my beloved River Birim I grew up to see.....what's going on ....I wept when  I saw this river on my vacation",UgzDAhomX702Ombcxz94AaABAg,10,3,2021-05-20T22:54:13Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Then when you next year, you're going to drink more cafe, and you will blame your wicked chiefs to give the lands for people to destroy it,",UgzDAhomX702Ombcxz94AaABAg.9N_gfTyRJyx9NbF_in1fQ_,1,0,2021-05-21T13:27:14Z,UgzDAhomX702Ombcxz94AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Mining should be allowed at all in Ghana period,UgzDAhomX702Ombcxz94AaABAg.9N_gfTyRJyx9NkvSoEzfD_,0,0,2021-05-25T07:35:04Z,UgzDAhomX702Ombcxz94AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Mining should not be allowed at all in Ghana period,UgzDAhomX702Ombcxz94AaABAg.9N_gfTyRJyx9Nkva5tuE5K,0,0,2021-05-25T07:36:12Z,UgzDAhomX702Ombcxz94AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
They use the excavator to spoil the water so pl destroy the excavator too,UgwhxiD5Mvg_dIpt2Tx4AaABAg,2,0,2021-05-20T22:39:36Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"The problem in Ghana is, who's responsibility is it? to check these mining companies to reclaim the lands, someone has to be held responsible. How can this damage go on for a long time, without the authorities noticing? The institutions in Ghana are so weak.",UgxjlavfDQw5G8OyfPJ4AaABAg,6,2,2021-05-20T22:21:15Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"President  ,cabinet ministers  ,kings  and  fellowers  are responsible.  .they should  pass a  law against galamsay activities.",UgxjlavfDQw5G8OyfPJ4AaABAg.9N_ctzSEjkc9Nhx1cZhQ-S,0,0,2021-05-24T03:51:06Z,UgxjlavfDQw5G8OyfPJ4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
BC.they are all damn hypocrites!!! Nature will punish them all.,UgxjlavfDQw5G8OyfPJ4AaABAg.9N_ctzSEjkc9NifY-rfUub,0,0,2021-05-24T10:37:29Z,UgxjlavfDQw5G8OyfPJ4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
christianity is now a bogus religion,Ugy2AIGzTLEjsk60dFd4AaABAg,0,0,2021-05-20T22:19:52Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"They will all turn into foolish King Midas if they don't stop this galamsey. Famine, famine & thirst.hmmmmm will hit Ghana if they joke with this.",Ugy7ki6Ig2nMCuE_Sql4AaABAg,3,0,2021-05-20T22:02:19Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
The forest will  turn into  Desert  within  ten years.,Ugwc1XrJCKe8WWnUXZl4AaABAg,8,0,2021-05-20T21:39:42Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
The fight against poverty has been compounded by this mining activities. Now how the residents of the devastated areas who even want to go back to farming get lands on which to farm . We have been short sighted to have allowed this mining activities to go on . Who ever sanctioned this activity has done great disservice to this country,UgyK-JMSpLffeGQV6J54AaABAg,2,0,2021-05-20T20:45:25Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Those who wanted to corrupt otumfour Asantehene Osei Tutu  example Abu Jinapur and others have to be sacked/?? fire from government.,Ugyx3FJ_cG6OPtxZAoB4AaABAg,2,1,2021-05-20T20:34:30Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"This is total nonsense,  how can someone corrupt the Otumfuo",Ugyx3FJ_cG6OPtxZAoB4AaABAg.9N_RgE2uOsF9Nb-pwGikmQ,0,0,2021-05-21T11:09:39Z,Ugyx3FJ_cG6OPtxZAoB4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
